# Shadow tomography log started 2020-01-13 21:44:39
# Dimension = 8
# True state = ( 0.14721585 -0.00534268 -0.35672598 -0.06598247  0.68291300 -0.18321269  0.05912638  0.14621629  0.12210690 -0.01363021 -0.06913602 -0.12444022  0.33730013 -0.28221549 -0.30506144 -0.00625829)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7
  93670550 289    -0.39546418  0.10736727  0.30248523  0.11311367 -0.16274216  0.06129812 -0.05850226  0.06331348  0.38999688 -0.32032381 -0.14289854 -0.45983393  0.25012885 -0.23122215 -0.29311123 -0.04000361
  93710405 39855   0.27866424 -0.06004421  0.15273748  0.21432299 -0.02166666 -0.12312250  0.06869169 -0.51901710 -0.10498683 -0.00538211  0.00713037  0.26886569 -0.06383459  0.47860833 -0.20667322 -0.44777958
  93734781 24376  -0.05598917 -0.35162803  0.19730112 -0.27619003  0.07545694 -0.26010244 -0.10347291  0.32600561  0.09199845 -0.18185574 -0.20642353  0.44094139 -0.43205187 -0.14904635 -0.25904785 -0.11452654
  93736962 2181   -0.28047212 -0.00602797 -0.35728916 -0.06504554 -0.48659525 -0.08693813 -0.09083553 -0.18330627 -0.31926063 -0.04668539 -0.52357441  0.12286784  0.22192308 -0.18692961 -0.03003863 -0.15747611
  93758337 21375   0.32819554 -0.08831269  0.03990912 -0.29043346 -0.23878115  0.28994097  0.19575133 -0.42358995 -0.09515836 -0.28883880  0.18557162 -0.11905290 -0.25323428 -0.42721525 -0.16561552  0.15669282
  93760435 2098   -0.55500384 -0.09021424 -0.08904915  0.25861950  0.00217077  0.10758138 -0.04577878 -0.30164781  0.60526531 -0.26988895  0.07442979 -0.10479478 -0.11392157 -0.07002609 -0.11384997 -0.13342149
  93942673 182238  0.32025909 -0.06081290 -0.13854408  0.38121134 -0.42827210 -0.45092176 -0.31477922  0.00912325  0.17704509 -0.10502596  0.12889216  0.02173255 -0.19262297 -0.02004263  0.23780692  0.29964043
  93951987 9314   -0.09524492 -0.36691833  0.15809328  0.45694509  0.23457790 -0.00049648  0.34523139 -0.09893120 -0.22135628 -0.17413816 -0.17393502  0.21874122  0.21116601 -0.08730555 -0.00060574  0.47840399
  94006430 54443  -0.04417568 -0.17224216 -0.25426500  0.24479404  0.20379207 -0.17528508 -0.05935571  0.15673420 -0.39382629 -0.18665564  0.48101653 -0.09847885  0.06743429 -0.33910878 -0.03868171 -0.43750278
  94152861 146431  0.22067550  0.36102630  0.02878938  0.07586210 -0.32375803 -0.04161714  0.39291227  0.22158383 -0.24825522 -0.13081045 -0.16682815 -0.42216925 -0.12264514  0.20825941  0.39815195  0.05107285
  94174727 21866   0.04190754  0.29508176 -0.14696287 -0.10077969  0.21169135  0.13890799 -0.27317458 -0.42139790  0.35040648 -0.19402970 -0.04719403 -0.45335507 -0.28080152  0.20512237 -0.07624291 -0.26111053
  94181790 7063   -0.20109596  0.23449240  0.14764266  0.24119111 -0.10688446  0.29263029  0.03185138 -0.30831239 -0.12435563 -0.02990193 -0.32296854  0.24392560 -0.34841007  0.01400119 -0.22066947  0.53011976
  94228732 46942  -0.03136866  0.06062685 -0.27825555  0.58220153  0.22057107  0.46358407 -0.09256889  0.13969303  0.03093519  0.22878834  0.07386067 -0.26359237  0.34912999 -0.11050164  0.10968737  0.11375227
  94238670 9938    0.30655535 -0.17636793 -0.01280262 -0.30646289 -0.16389803 -0.08307922 -0.29309272 -0.01999654  0.11861606  0.43305029 -0.23713228 -0.34803432 -0.05699539 -0.31984569  0.05188879  0.41660858
  94273934 35264   0.02653336 -0.41031874  0.19666737  0.35162161 -0.20892465 -0.25508961  0.11015721 -0.25718652  0.36303162 -0.01377861  0.15628071 -0.15740456  0.13831339  0.46777090  0.00028547  0.24999402
  94315187 41253  -0.25474806 -0.42763633  0.26740312 -0.11418398  0.21848252  0.26858863 -0.06220959  0.24375622 -0.37341347  0.14658695  0.03234749 -0.33091308 -0.32197236  0.30564653 -0.11029077 -0.06165517
  94345627 30440   0.16234165  0.25253802  0.34636479 -0.06629480 -0.31309444  0.32914131 -0.04589647  0.43610721  0.41668262  0.15176398  0.06053072  0.08164210  0.04929231  0.14821556 -0.37353435 -0.12623964
  94404666 59039  -0.07869214 -0.05504692 -0.40032087 -0.51907648  0.11376103  0.36282863  0.27685316 -0.21735526  0.27788451  0.34021853  0.09679754 -0.04750052 -0.05153103 -0.05123482  0.28759506 -0.00413980
  94406467 1801    0.15727859 -0.13805224  0.08587164 -0.47966511  0.30384632 -0.42793289  0.13136316  0.14182977 -0.13864369 -0.10698495 -0.22258639 -0.26557086 -0.10058696  0.19167709 -0.02803384 -0.45557348
  94453532 47065   0.36498436  0.17536316 -0.20058779  0.39183849 -0.20557154  0.03995319  0.47302896  0.16496542 -0.17640493  0.19348218  0.20612482 -0.33737678  0.13052289  0.20755063  0.13547559 -0.21000882
  94514146 60614   0.02886323 -0.01536172  0.00087025  0.00800579 -0.20342963  0.02329775 -0.15372602 -0.07568537  0.05083806 -0.10792066 -0.50830335 -0.10756397  0.06133764  0.54763883  0.50703134  0.28749725
  94522815 8669    0.29902856  0.65837552  0.17930136 -0.08839412  0.08798507 -0.07662218 -0.07381846 -0.20442236  0.18701050  0.34220014 -0.09016416  0.32438671 -0.07496523  0.24845087 -0.19550336 -0.07288159
  94526907 4092   -0.10205271 -0.27949075  0.04388111  0.06889592 -0.15271092 -0.17516102 -0.52946272 -0.16044475 -0.13111909  0.53579737  0.31843817 -0.09019118 -0.10299943  0.17578279  0.15377658 -0.25643443
  94670988 144081  0.10742919 -0.00345897 -0.12057582  0.14936991  0.33107368 -0.37943322 -0.04405414  0.26907690  0.04611436  0.44766036 -0.27546287 -0.02938308  0.20819267 -0.40086139  0.20809908  0.31155394
  94674978 3990    0.22375953  0.33003024 -0.11063351 -0.20805810 -0.41439167  0.03561197 -0.32255411 -0.16343762 -0.12825573 -0.13512034 -0.17550820 -0.33407873  0.01568187 -0.52052048  0.09635604 -0.15540706
  94681828 6850   -0.20799239 -0.21326190  0.41177222  0.30027463  0.13440374 -0.10841817  0.09465117  0.13844807 -0.58548589  0.09652684 -0.15675397 -0.21610958 -0.05741645  0.16866481 -0.36124702 -0.08922752
  94682183 355    -0.29118525  0.40498208 -0.00493116  0.32554600 -0.09857509 -0.18329434  0.03571612 -0.01553061  0.01478501 -0.16277391  0.16465350  0.37530605  0.41458444  0.43700265  0.04015799 -0.20303168
  94705429 23246   0.11454679  0.10343262 -0.17724848  0.10878703 -0.31197623 -0.10842492 -0.02869574  0.20451565  0.03886663  0.40172559  0.05438764  0.34148464 -0.39232130 -0.17537568 -0.34534580 -0.44135435
  94785109 79680   0.49371311  0.24749352 -0.03996469  0.09152225 -0.18420950  0.01112631  0.11565977  0.29330397 -0.10855199  0.24342017 -0.17198153 -0.31917471 -0.05303172  0.43796498  0.39287424 -0.00982675
  94849113 64004  -0.16715136 -0.33760747 -0.02871501  0.34150250 -0.04498943 -0.10183712  0.23850215  0.31496444 -0.02024300  0.29550382  0.39155353  0.11429049  0.10517161 -0.26847799  0.41213009  0.25505079
  94877542 28429  -0.18822993  0.17647391  0.08328352 -0.23860471 -0.08890970  0.47412947  0.32580376  0.56691208 -0.10854208 -0.31414770 -0.18809282  0.20734507 -0.02489929 -0.13959748  0.01802044 -0.00661789
  94970295 92753  -0.04333990  0.07718142 -0.13857434 -0.19802432  0.51892994 -0.29501433  0.04275540  0.48040086  0.32032452  0.08258734  0.13340310 -0.29897793  0.20749622  0.01460208 -0.22184348 -0.18899302
  95021785 51490  -0.08310733 -0.33226521 -0.14501679 -0.56593808 -0.39251191 -0.16804564  0.10984072  0.00082290 -0.26368723 -0.10040946  0.38501504 -0.09783338  0.06341159  0.27489594 -0.00519473 -0.17311807
  95090741 68956   0.15121291  0.07854250  0.35383644  0.24721323 -0.21462063 -0.61000526 -0.17425777 -0.07533064 -0.12739388  0.12719454 -0.27828647  0.13898848  0.21308209 -0.02654707  0.37153871 -0.13085745
  95103382 12641  -0.59081297 -0.16660154  0.14269009  0.05432355 -0.20512518 -0.02619351 -0.34750987 -0.08104916 -0.06951449  0.17340189  0.00668197 -0.06108649  0.30817049  0.32437283 -0.35791383  0.25062353
  95193320 89938   0.02589361 -0.10918012 -0.01010268  0.24761668 -0.29912475  0.32071541 -0.00568129  0.37917770 -0.26963932 -0.28801171 -0.36373598 -0.48410811  0.02541626  0.14624516  0.13911961 -0.16168677
  95233149 39829   0.14163944  0.42773023 -0.10261659  0.11788430  0.13331917  0.10160871 -0.54379776 -0.07209803 -0.38898134 -0.22217539  0.06292908  0.17718716  0.00524410 -0.09930892 -0.34144395 -0.28468985
  95269212 36063   0.39936332 -0.05723788  0.13951896  0.13575928  0.06595047  0.37009198 -0.38738838 -0.28024395  0.49513575  0.19184681 -0.32944806 -0.05635759 -0.04437676  0.13746903 -0.00993000  0.12153284
  95287937 18725  -0.38664487  0.09279530  0.02896183  0.00246832  0.24848875 -0.19872670 -0.18959205  0.26248719  0.26048985  0.29629401 -0.18156416 -0.25291896 -0.44862045 -0.14133375 -0.05621849 -0.39748152
  95291926 3989   -0.06820762 -0.09700275 -0.67986356 -0.00846634 -0.19304547  0.01497611 -0.18325157  0.12318544 -0.11148177  0.24304162 -0.25102041  0.42023029 -0.18723328  0.12580517  0.24611175  0.12185657
  95371376 79450   0.20444181 -0.04258287 -0.39802575 -0.21231881  0.13016021 -0.14713184  0.03535430  0.09191574  0.16491169  0.20016090 -0.03556640 -0.21892303  0.64641978  0.10457898 -0.13705925 -0.37492070
  95455173 83797  -0.10896571  0.24351832  0.04907670  0.00070306  0.32919393 -0.46138813 -0.15922552  0.10837495 -0.05898846 -0.51648350  0.23176135 -0.02322901 -0.17773632  0.22507390  0.16195702  0.36756557
  95456476 1303    0.33931026 -0.09917136  0.59358676 -0.21053017  0.14445270 -0.20524451 -0.14157154 -0.02453035 -0.25505823  0.08238864 -0.04640741 -0.08365720 -0.26302559 -0.06183350 -0.47126347 -0.13652615
  95458305 1829   -0.11442331 -0.58760602  0.00966729 -0.08219482 -0.12561885 -0.11878187 -0.37525374  0.10290699  0.02408216 -0.46321581 -0.07562697  0.23524354  0.15898666 -0.14267549  0.11236562 -0.34498652
  95589598 131293 -0.18515123 -0.05107702  0.32387463 -0.02483302 -0.31910679 -0.21834093  0.55831295 -0.03822073  0.33073960 -0.09573894 -0.02823834  0.14535308 -0.44314198 -0.04943716  0.19951134 -0.12577540
  95647577 57979   0.02237467  0.15806266 -0.19091806  0.26308855 -0.32221799  0.03181524 -0.52860764  0.05802554  0.03239262  0.09167832 -0.30338455 -0.04003043 -0.60858753  0.07374065  0.04080216 -0.02530896
  95659640 12063   0.40216370  0.07080359 -0.27508325 -0.03171215 -0.23866655  0.08196514  0.20883241  0.28670908  0.22668928 -0.47979431 -0.00737749 -0.31337381 -0.00470229 -0.18812600 -0.38480571  0.06119284
  95678923 19283   0.38145101 -0.15853746 -0.05806211  0.02665308 -0.14728362  0.16150617 -0.08030580 -0.00684861 -0.07712685  0.10280846  0.72923371  0.28797352 -0.22935293 -0.18607604  0.18007508  0.14185909
  95698625 19702   0.20738649  0.05209737 -0.40712625 -0.36930579  0.46824894  0.02861642  0.19590102  0.15556114 -0.12805149  0.01609328 -0.15446136  0.15211830 -0.31911670  0.00114348  0.20893991 -0.40042301
  95712524 13899  -0.08853132  0.30541421 -0.04655887 -0.22403903 -0.21173705  0.40089837 -0.08626548 -0.48991654  0.31983754 -0.09396139 -0.13893153  0.01888569 -0.02085920 -0.30571993  0.01537715  0.41059891
  95726575 14051  -0.04883901 -0.15570481 -0.11994325 -0.48196016 -0.23894252 -0.35022256 -0.36072119  0.13542106 -0.14778774  0.18168995 -0.47213359  0.21261930  0.00486292 -0.25162473  0.08541714 -0.06990339
  95803432 76857  -0.40310957  0.36334677 -0.10973963  0.03285376  0.22540216 -0.34741272 -0.24991984  0.10452108  0.49728651 -0.08475025  0.17049416 -0.10458816  0.25035164 -0.13849218  0.05581752 -0.26080316
  95811642 8210   -0.28364421  0.30143357 -0.18375304 -0.38341119  0.32001159  0.05368386  0.44678794  0.32195438 -0.19139351 -0.12264332 -0.23810352 -0.09705707 -0.00740901  0.19843755  0.11324358  0.26326470
  95813506 1864   -0.36844526 -0.36969511 -0.44945324  0.06192638 -0.14645140 -0.08203699 -0.03734812 -0.29904689 -0.23978818 -0.55461629  0.04561037 -0.10956636  0.09011053  0.08516727 -0.08521029 -0.03019375
  95984887 171381 -0.04890105 -0.26017381  0.02092434  0.21059357  0.17689889 -0.28469050  0.14871096  0.15493011 -0.03633208 -0.01951537  0.23317126  0.11603687 -0.01743306 -0.57424022  0.16221367  0.54842259
  96025433 40546  -0.06480697 -0.01934528  0.09591979 -0.22583013  0.19371135  0.33448894  0.23427667 -0.06468393 -0.25600167 -0.06319303  0.14880899  0.08051432  0.08205667 -0.56439464 -0.01092691 -0.55063469
  96025799 366     0.00931428  0.24341663  0.19992867 -0.39531434 -0.11544583 -0.18615261 -0.14431293 -0.10288220 -0.28693869 -0.09597355  0.61403174  0.34427290  0.09385084  0.20484501 -0.06741069  0.15035952
  96042421 16622   0.20687108 -0.41729209 -0.14001685 -0.00965046  0.37726719 -0.05149763 -0.05642672  0.06917483 -0.35016777  0.07357628  0.26867710 -0.33464174 -0.20283030  0.21730419 -0.45791557 -0.01307019
  96053426 11005   0.36051338 -0.28006977 -0.24223562  0.33986496 -0.00434404  0.15963168  0.40706557 -0.06634613  0.40583562  0.22377901  0.08016138  0.31856771  0.26532828  0.12392703 -0.11547105 -0.00424440
  96141555 88129   0.25898515 -0.22582487 -0.05985369  0.24037948  0.15826898 -0.24285975  0.14762268  0.32759248 -0.39516730 -0.15536850 -0.05991519  0.12956913  0.03589334 -0.38441035  0.46850947  0.19542393
  96196897 55342  -0.01926361 -0.01992058 -0.31547639  0.03139658 -0.43495097  0.34001880  0.11461954 -0.39567572 -0.48897028 -0.01770542  0.05379138 -0.26463809  0.31268510 -0.06706165  0.05821734  0.07898223
  96236555 39658  -0.10319818 -0.08979367 -0.55252433  0.22966976 -0.08635036 -0.35202519 -0.29506173  0.00360597  0.18642970 -0.19160727 -0.13526989 -0.15594908  0.06154244 -0.11996755 -0.00337916 -0.52203908
  96305869 69314  -0.08720995 -0.34576959  0.14463049 -0.40223731 -0.04366806 -0.05748109 -0.22278995  0.07843277 -0.19550455  0.11995170 -0.12234338  0.42979629  0.48427077 -0.18892874 -0.26612225 -0.18918366
  96366269 60400   0.25991344  0.26980434 -0.04173771  0.08783177  0.00341554 -0.50288030 -0.14412834 -0.57106016 -0.14597355  0.14492986  0.00805698  0.30301775 -0.13919032 -0.10440336 -0.20242309  0.21204833
  96375028 8759    0.35336893 -0.21149625  0.09795141 -0.29059405 -0.22627721  0.00072354  0.16911458 -0.06911265  0.26292094 -0.04435441 -0.40046308 -0.34647555 -0.22326366 -0.45391659 -0.19777185  0.07260023
  96395241 20213   0.16776073 -0.56265612  0.29719037 -0.21180204  0.40932777  0.06686748 -0.16148628 -0.26063982 -0.22716644 -0.23652022  0.14818621  0.22557229 -0.16622992  0.20043530 -0.05892299  0.06628551
  96416166 20925   0.13784421  0.52742910  0.21471446 -0.09730753  0.01881980 -0.26302325  0.23110031 -0.05117208 -0.22894370 -0.01219383  0.16975115 -0.09091911 -0.19172311  0.56320544 -0.27693677  0.03724752
  96420892 4726    0.08210874 -0.06365373 -0.33292817 -0.30473177 -0.08440630  0.19733941 -0.03375342 -0.21258671  0.02725965  0.04451426  0.29256095 -0.41895065 -0.29028526 -0.27565601 -0.49950573 -0.13967882
  96523526 102634  0.00872313 -0.02869493 -0.29372276 -0.02841088 -0.50542887 -0.04377298 -0.16156269 -0.22855190  0.00831561 -0.40702080  0.12695938  0.02320726 -0.30097419  0.26896808  0.46918245 -0.10418050
  96588008 64482   0.11602526  0.18378044 -0.03973948  0.53016319  0.08608749 -0.20446937 -0.29701707 -0.41248618 -0.28432927  0.22248345  0.34764892  0.08275605 -0.01517384 -0.28877390  0.07044449  0.12607337
  96594957 6949    0.05381540 -0.21026962  0.07349882  0.20961755  0.11821583 -0.48783098  0.21298985 -0.17905670 -0.08174751 -0.28250304 -0.27972448 -0.48804381  0.11818700 -0.10260064  0.01868012 -0.38262488
  96669354 74397  -0.21276478 -0.04625024  0.04872573 -0.06399074  0.11625764  0.22639047  0.28542996 -0.45576630  0.03249538  0.57814888 -0.17464869 -0.09423657 -0.20568335  0.17608889  0.32788812 -0.19142374
  96688832 19478   0.10693126 -0.43955668 -0.22778740  0.36071310 -0.18839735 -0.23144664  0.27514189  0.15686313  0.21153968  0.27301325  0.20109087  0.29723109 -0.09187413  0.25531286 -0.27904341 -0.15628342
  96693351 4519    0.12449366 -0.57445318 -0.29609255  0.27292589 -0.22540121 -0.02896001 -0.13586060  0.20205312  0.12218967  0.19486063  0.00041650  0.23368285  0.06543636  0.45830013 -0.23530456 -0.06495833
  96807692 114341  0.24192892 -0.03597425  0.22514470 -0.13693683 -0.11460453 -0.29154138  0.19795068  0.22265431  0.33844379 -0.33179224  0.39937253  0.07203772 -0.31737499  0.21012042  0.19886473  0.33181566
  96827562 19870  -0.20335063  0.12622671 -0.01660644 -0.08656248 -0.42913341 -0.00461785 -0.14466997 -0.60274285 -0.02764309  0.27007261  0.11786670  0.04633856 -0.14772589  0.15363773 -0.13168238  0.46263424
  96854846 27284  -0.32604266 -0.20475487  0.02244287 -0.64036874  0.23035285 -0.10117595 -0.03726549  0.23036186 -0.10890470  0.17268343 -0.28853174  0.25544293  0.09985069  0.15820002  0.17037158  0.26312767
  96857887 3041    0.31920059  0.11751864 -0.06278050 -0.40307103 -0.40852093  0.00781161  0.00796278  0.19960151  0.18680894 -0.06392339 -0.09237685 -0.13183463  0.44027884 -0.24794486 -0.42488161  0.10145958
  96862125 4238    0.14957846  0.38553349 -0.15216113  0.29732708  0.11221361 -0.07980887  0.25010817  0.27911984 -0.35974942  0.10423089 -0.17715491 -0.20965187  0.12635431  0.34786327 -0.04887369  0.45058417
  96919659 57534  -0.04788014  0.11468598  0.20761362  0.14457561 -0.48784968 -0.05151887 -0.23122037  0.27175043 -0.50361169 -0.20374480 -0.03956189  0.45159854 -0.02679108 -0.16094604  0.15194004 -0.04728850
  97018989 99330   0.10654574  0.27506595  0.05685114 -0.06966038  0.09054452  0.40986301  0.23043395 -0.22912065  0.14622098 -0.33361778 -0.22860152  0.50709581  0.04830036  0.37299599 -0.15851108 -0.12020450
  97066654 47665   0.14396844  0.18794002 -0.05280012 -0.36730643  0.18161086  0.17687520 -0.26299285 -0.09737126 -0.08259922 -0.64911196 -0.29957024  0.07980467 -0.02896743  0.05830116 -0.36699891  0.01138485
  97103802 37148   0.15478275  0.00798672  0.23324088  0.21227891  0.02806281 -0.16645716 -0.31219187 -0.11892567 -0.15225891  0.36687289 -0.22534181 -0.20446100  0.43095037 -0.08880996 -0.52012707 -0.14803027
  97175279 71477   0.04151792 -0.52367150  0.23659673  0.13081035  0.22836090  0.26931719  0.15985206 -0.13159545  0.16443716 -0.13530376 -0.07401753  0.23443567  0.45859548  0.34975463  0.08540887  0.19412989
  97258441 83162  -0.17984112 -0.27197622  0.32014887  0.21067030  0.08047658 -0.61517713 -0.09305459  0.15225413  0.02606028 -0.24817630 -0.04446031  0.07950315 -0.38999897  0.27534846 -0.13933806 -0.11022624
  97272885 14444   0.20565185 -0.19887672 -0.02228386  0.02293584 -0.44725783  0.05651651 -0.58979302 -0.08967939  0.01801635 -0.04042518  0.02879416  0.37084787  0.02641797 -0.02311429  0.31977572 -0.33792919
  97337952 65067   0.33425446 -0.17096581  0.08938505  0.30150141 -0.35006076 -0.06570941  0.26513643 -0.05175797 -0.12067071 -0.48522536  0.25740405 -0.22425491  0.09362353 -0.40865340 -0.09507435  0.09466312
  97342022 4070   -0.21940681 -0.16975229 -0.29619747  0.07163842 -0.16509195 -0.03103252  0.41801066  0.10056047 -0.08510086 -0.02754857 -0.58716665  0.25389050  0.07880375 -0.21812208 -0.07508879 -0.37478578
  97356525 14503  -0.39697238  0.28340507 -0.05927930  0.58870486 -0.08234153  0.18040198 -0.29894219  0.17874516  0.00660147 -0.21546862 -0.24828311 -0.12959778  0.10207064  0.02003781  0.17990929  0.28856214
  97375288 18763  -0.25037020  0.11314420 -0.35032980 -0.13162553 -0.45616565 -0.22708816 -0.14929186 -0.28376847  0.27228527  0.21663669 -0.40020755  0.09509666 -0.13531810 -0.25267365 -0.15814954  0.15665807
  97384996 9708   -0.09259682  0.31454807  0.10449829 -0.23326311 -0.20766446  0.09112594 -0.31651630  0.13275926 -0.41945819  0.43977753  0.38922784 -0.09643043 -0.25332795  0.09609514 -0.23313162  0.00338438
  97493945 108949  0.24158469  0.50601091  0.28648739 -0.07773185 -0.40038819 -0.26466082  0.22785535  0.15052019 -0.00681141 -0.23415544 -0.26159238 -0.13927468 -0.02940495  0.18691868  0.11834040 -0.31627713
  97532748 38803  -0.27563779  0.26166102  0.22833033 -0.08449639  0.28729057  0.43297146  0.40764521 -0.16541682 -0.15311077  0.14226328 -0.38586735  0.07676276 -0.31551299 -0.05577044  0.10490289  0.14357633
  97591713 58965   0.17143845 -0.22770707 -0.21584244  0.46020657 -0.19616537 -0.13230363  0.11549769 -0.18179508 -0.38788594  0.34037061 -0.09600202 -0.08860020 -0.18911985  0.21314530  0.43979942 -0.00335107
  97622356 30643  -0.01334286  0.20518929  0.16806093  0.33275022 -0.02957161 -0.24320041  0.23847818  0.14999816 -0.12524754  0.20582993  0.00131618  0.40404752  0.43232615  0.06374422 -0.27095621  0.44007316
  97652589 30233  -0.40067232  0.15897845 -0.40772291 -0.05482170 -0.17193682  0.12976938  0.47339798 -0.16546146  0.07269222 -0.05737789  0.42876106  0.02169605  0.21342773  0.24148562  0.04494496 -0.21974701
  97700840 48251   0.18424720 -0.12191716  0.10211492  0.26496124  0.02224522 -0.16017480  0.35802317 -0.07644531  0.27601445  0.04361193  0.25010914  0.01397818 -0.57135123 -0.05914636 -0.47674571 -0.11099112
  97728967 28127  -0.07276484 -0.04675101 -0.08972139 -0.21330211  0.18111790  0.05709070 -0.26449737  0.07905961 -0.38277478  0.00261746 -0.54626202 -0.51695146 -0.13121597  0.23399724  0.16287964 -0.12662182
  97756166 27199  -0.09608201 -0.39226379  0.19427055 -0.08027748 -0.19651005  0.06091067  0.17284579 -0.16908162  0.63901025 -0.15948395 -0.41985560 -0.14862586  0.19054290  0.13860158  0.03016191  0.05793917
  97854698 98532  -0.07582559  0.33936016  0.09445920 -0.52884289 -0.06908668  0.29603491 -0.00005369  0.07613541  0.14294623  0.07208093  0.21164109 -0.00885720  0.07450947  0.46265318 -0.39548063 -0.21395640
  97878301 23603  -0.24001100  0.19504196  0.05792857  0.47193254  0.47166179 -0.17174962  0.12356728 -0.42891034  0.05976580 -0.10463217 -0.01875023 -0.11649739 -0.06348788  0.28042617 -0.31030121 -0.14029307
  97894338 16037  -0.17847841 -0.16014130 -0.24441055  0.23903140 -0.13506266 -0.20402701 -0.46602830  0.28939695  0.18663302 -0.14215674  0.26769182 -0.18987988  0.33500856  0.04387060 -0.01672131 -0.43317099
  97954483 60145   0.31339914 -0.07623839 -0.33503849  0.22787822 -0.49231230  0.02248965 -0.06060723 -0.07983252 -0.10652813 -0.31414426 -0.10745753  0.12547191 -0.37414926  0.35811865 -0.26367000  0.06149855
  97998442 43959  -0.29123646 -0.12956866 -0.04272351 -0.17261846  0.05851001 -0.48249730  0.37654029  0.35407346 -0.11812952 -0.24898115  0.18744377  0.00980750 -0.03557442  0.38059557  0.15864830  0.28447815
  98012690 14248  -0.39740103 -0.43793849 -0.16777428 -0.21626589 -0.13639044 -0.14022372 -0.08558590 -0.27357251 -0.20520158  0.31053034  0.07080807 -0.04413931 -0.03833969 -0.20065153 -0.49182705  0.16064740
  98066809 54119   0.02931867 -0.01202384  0.01423715 -0.21381491 -0.14278265 -0.10576622  0.28013363 -0.30280606 -0.15847278 -0.07479511  0.01344494  0.31756226  0.20617115  0.13787869 -0.01764339 -0.74684251
  98101492 34683  -0.46258028 -0.07254030  0.31044097 -0.20835205 -0.30427857 -0.30191952  0.14470577  0.23863436 -0.08843991 -0.05656065  0.04045020  0.46768817 -0.03675429 -0.14077787 -0.19263269  0.29946694
  98145305 43813  -0.16478898  0.05561540 -0.18437313  0.25661934 -0.39142623  0.39070100 -0.13809898  0.25461876  0.09932278  0.40317496 -0.33686229  0.24677378  0.23781798  0.26612561  0.03572145 -0.06852713
  98209728 64423  -0.17878810  0.26376690 -0.30314844  0.00818061  0.41788169 -0.48869048  0.18310703  0.16282577  0.10454643  0.46216758  0.14067756 -0.00196628  0.09060346  0.25808316 -0.11627896 -0.01877376
  98240119 30391  -0.15640704 -0.04238471  0.36702022 -0.47585135 -0.00169158  0.01775804 -0.37642140 -0.11984533  0.57084409  0.12329549  0.04728832 -0.15119401  0.00609482  0.28175556  0.02217153 -0.10075891
  98269724 29605  -0.32573067 -0.35865666  0.05731262  0.20934646 -0.00266006  0.11733995  0.23878951 -0.06057546 -0.10720093 -0.24839769  0.28749434 -0.29882349  0.35980509  0.49558666 -0.03356073  0.14951458
  98288977 19253  -0.24549428 -0.47459934 -0.24161128 -0.02570598 -0.11891268 -0.02216971  0.08781768  0.21477876  0.20417752  0.20708160  0.23061601 -0.22293445  0.01657413 -0.50900249  0.25126191 -0.27754656
  98329433 40456  -0.26252860  0.18038475 -0.05145890  0.39057602  0.02318033 -0.19004611 -0.57777005 -0.05999318 -0.04809113 -0.24532682  0.35435540  0.24277955 -0.03180102  0.01608650  0.30643862 -0.16458372
  98367297 37864   0.06524802 -0.31767789 -0.02466828  0.29257054 -0.06281576 -0.27697120  0.40867469 -0.06783529  0.18920634 -0.00893275 -0.21309103  0.02648874  0.09287885  0.22235231  0.62823651 -0.14698813
  98399403 32106   0.24890730 -0.25889374  0.13841807  0.01244924  0.50409499  0.06090117  0.07900062 -0.28120565  0.21886172 -0.12599329  0.55391019  0.34728710 -0.10385302 -0.03678788 -0.01100431  0.07146140
  98404582 5179    0.49807274  0.05280599 -0.49762504 -0.26019424 -0.07749011 -0.17061528  0.19806995  0.08871846  0.14392965 -0.18163200  0.10081969 -0.13771930  0.18037186 -0.12292914 -0.21281611 -0.41930058
  98553122 148540 -0.26534449  0.35703577 -0.46367348  0.33388723  0.24234977 -0.28656569 -0.22789426 -0.19000173  0.11054583 -0.03381100 -0.01438898  0.24870375  0.38658560 -0.04165005  0.00168102  0.14192988
  98587576 34454   0.09848437 -0.45861926  0.00619163 -0.05823217 -0.01410880 -0.15709898 -0.40704804  0.15725828  0.15729107  0.65268196 -0.03902577  0.12738446  0.23017782 -0.15538334 -0.06447412 -0.10712472
  98614229 26653  -0.23701681 -0.08516522 -0.15370268  0.06606455  0.29841834 -0.16958536  0.13701364  0.42111152 -0.51731789  0.01041648  0.03829338  0.31211320 -0.28763473 -0.14517010  0.02356009 -0.35169591
  98622241 8012    0.02207940 -0.12761864  0.34281587  0.02508790  0.11691821 -0.10806200  0.21124605  0.38865736 -0.12360396 -0.22685964 -0.02422539  0.06767721  0.62013720  0.24591588 -0.31180176  0.17283445
  98669489 47248   0.03316711 -0.12554095 -0.23193005 -0.22206280 -0.55945654 -0.06724651 -0.15284262  0.04858299 -0.16346166 -0.14612819  0.25511417  0.49839017 -0.04485151  0.32089734  0.10875263  0.24173959
  98671725 2236   -0.13023716 -0.21231296 -0.21993310 -0.17676237  0.07719362 -0.17071100 -0.18126632 -0.17311309 -0.02588774  0.55001255  0.37941705 -0.15863292 -0.37201607  0.32072673  0.19935673  0.08431421
