# Shadow tomography log started 2020-01-14 13:21:23
# Dimension = 8
# True state = ( 0.06087385 -0.30354142  0.28090474  0.21972063  0.31074887  0.40416151 -0.33726593  0.05063916  0.02287259  0.00473463  0.01562384 -0.15327942  0.07181253  0.21434026 -0.06335928  0.56687820)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7
  103458751 84138  -0.60750793  0.14938775  0.10120050 -0.07956203 -0.01662418 -0.09858731  0.08692805  0.17274087  0.06026825 -0.25899988 -0.28693229  0.16927982 -0.04416811 -0.51222261 -0.08971509 -0.30097081
  103481246 22495   0.26807757 -0.13525039 -0.00891664 -0.34622059  0.02437752 -0.07310110  0.62334594  0.06271669 -0.02892492 -0.46872532  0.16421558  0.14686992  0.29318493 -0.06648029  0.16755771  0.06270361
  103487899 6653   -0.17449400 -0.12463162  0.22635197  0.49838357 -0.39004608 -0.12179726  0.09161358  0.10462011  0.04273437 -0.23195652  0.36919722  0.00180228 -0.32975084  0.04068003  0.39427978  0.10149658
  103539690 51791   0.19010684  0.25233861 -0.09154956  0.27139779  0.14060713  0.13550116 -0.49447620  0.05636834 -0.32517969 -0.56186640 -0.00394066  0.06226551  0.29116126 -0.05113273  0.12659680 -0.05989241
  103552760 13070  -0.01806863 -0.08728079  0.39432280 -0.08247389 -0.24850437 -0.11711614 -0.01131135 -0.20154767 -0.07213017  0.52439224  0.17323983 -0.11151934  0.45881883 -0.21034328  0.05822416 -0.36435628
  103586826 34066  -0.13796627  0.21919615  0.13345881 -0.26136980 -0.04417589  0.13174916  0.20182284 -0.43535338 -0.06170683  0.26495190 -0.02000746  0.16437732 -0.52804197  0.42076526 -0.02627579 -0.19806305
  103644505 57679  -0.01717073 -0.01179871 -0.27311800  0.13866427  0.58441136 -0.06224006  0.22098237 -0.55598180  0.01060152 -0.08689299  0.01742002  0.06607597  0.10681841 -0.36304758 -0.06470258 -0.20652576
  103664067 19562   0.50969792  0.10475334 -0.04295517  0.20121298 -0.07954009 -0.35365558  0.33460971  0.17255698  0.48987449  0.22144288 -0.12366970  0.29113073 -0.08980689  0.01067367 -0.01317223 -0.12785350
  103727203 63136   0.07272934  0.46013776 -0.23243509  0.36886702 -0.52645216  0.25421656 -0.06793905 -0.33087456 -0.00137054 -0.11928180 -0.18132596 -0.08617654  0.07810789 -0.14416703  0.23579641  0.00162885
  103766054 38851   0.44105090  0.46038708  0.24774181 -0.39600990  0.07055179 -0.10153624  0.13040056 -0.05721730 -0.14546324 -0.22854392  0.36606130 -0.15490086 -0.01557912 -0.19619543  0.04536783  0.25994629
  103783835 17781   0.02885262 -0.06031765  0.39919702 -0.13458032  0.10847452 -0.10299469  0.00867746 -0.27069036  0.11838798 -0.05857198 -0.71291908 -0.04953301  0.20309305  0.06742684  0.06478309  0.37972680
  103839400 55565   0.10666662 -0.12011548 -0.15140697  0.08213481 -0.12225013  0.18446101  0.10574306 -0.10195607 -0.26812661  0.41492873  0.07860958  0.33199873  0.03833491 -0.15840860 -0.38410171  0.58259711
  103912389 72989  -0.17011163 -0.21337884 -0.27797399 -0.12246430  0.29769680 -0.25924418  0.17468550 -0.06506917 -0.09168177 -0.16791493 -0.04201352  0.24909590  0.14755025  0.19449787  0.37084580 -0.58748832
  103927615 15226   0.44044701 -0.23971514  0.25714124  0.19061376 -0.26795637 -0.25156317  0.17235644 -0.42816719  0.22597969 -0.06069496  0.03004987  0.31952351 -0.07402783  0.35941419 -0.03400110  0.06637474
  103927759 144    -0.03124089  0.45035403  0.10993223 -0.05511535 -0.26379325  0.16363410 -0.33568950 -0.16776003 -0.05849267 -0.29040358 -0.55177251 -0.02002359 -0.08934611  0.25564186  0.03069888 -0.27749091
  103928842 1083   -0.26221967 -0.20114013  0.34399538 -0.06862573  0.11120169  0.00262082  0.35640823 -0.19431394 -0.21537972  0.11476733 -0.55607438  0.07328011  0.34792831 -0.18034463 -0.19178887  0.16147399
  103966907 38065  -0.14039154  0.29459462  0.59164922  0.28230449 -0.00227738  0.15324289  0.08153643  0.17528125  0.06008600  0.32285420  0.24205670  0.13690030  0.17607932  0.06016015  0.35154749 -0.24395126
  103992634 25727   0.07903905  0.00655729 -0.18411311 -0.20076460 -0.64574656 -0.23581412  0.13854551  0.40315811  0.21120509  0.09668227 -0.17516204  0.04144841  0.34147804 -0.13882276  0.20654886  0.01677301
  104005122 12488  -0.19423254 -0.15009900 -0.25318251 -0.05788980  0.03748391  0.28815893 -0.07456428 -0.05978376  0.45174276  0.58176814 -0.15450166 -0.01932331  0.01961630  0.39318977 -0.21037906 -0.11271494
  104118587 113465  0.14770797  0.40768094 -0.29759441 -0.08455112  0.00768199  0.14058314  0.25849445 -0.38928801 -0.22358803  0.08375691  0.19289162 -0.20630347  0.43738346  0.24907343  0.17320339  0.24075652
  104187383 68796   0.27062762  0.07537728 -0.50910309 -0.38100119  0.00989000  0.10204737  0.43254081  0.04854871 -0.14546392 -0.13646648  0.05592951  0.19451804 -0.30731299  0.24452371  0.22416366  0.17759617
  104214473 27090  -0.14312786 -0.33975499  0.35525759  0.12843631  0.08770146 -0.23237847  0.15709367 -0.28430248  0.22130708 -0.39046136  0.00663825  0.41989044 -0.26323053 -0.03571973  0.30831467  0.10376130
  104219594 5121    0.24742129  0.13668943  0.02236997  0.09844344 -0.27019333  0.50346497  0.00265606 -0.05274616  0.14283006 -0.15914326 -0.12546947  0.34672324 -0.04753222 -0.15709313 -0.02218193 -0.60952469
  104260540 40946  -0.28404035 -0.36980517 -0.04741104 -0.17022926 -0.05659680 -0.04892692  0.22347924  0.46233103  0.33519701  0.35287662  0.28415450  0.23016525  0.14784455  0.13229680 -0.00353245 -0.26847294
  104330676 70136   0.03227398 -0.16162871 -0.09344459  0.17154306  0.16549383 -0.20645392  0.17715635  0.44753595 -0.38273169 -0.37003497  0.02197321 -0.22659757  0.02220549 -0.40946454  0.18291339 -0.31006628
  104338138 7462   -0.33962629  0.33196370  0.14338580  0.43385131  0.06725203  0.41534863  0.10605071  0.27106448 -0.25199180  0.10903319  0.17711230  0.23165875 -0.02827701  0.05418952  0.23636218  0.28962352
  104370802 32664   0.37193542  0.17981593 -0.05304296  0.21161489 -0.36703064 -0.37979502 -0.04623011  0.03061236  0.00893802  0.09867297  0.53570295  0.25944990 -0.03173087 -0.29095817 -0.14935341  0.16621576
  104406429 35627  -0.24191148 -0.07695183 -0.27859122 -0.19843921  0.20132871  0.17082452 -0.20264614 -0.27933436  0.01783807  0.32747875  0.14710590  0.01439755 -0.25114981 -0.62311519  0.22092959 -0.01385831
  104436373 29944   0.03488899  0.12497204  0.03267872 -0.15861736  0.60582820 -0.27781175  0.23116705  0.14716659 -0.10732130  0.15944772 -0.03661524 -0.31365894 -0.09662353  0.31174109  0.36367043 -0.24938958
  104449151 12778  -0.16777379  0.00446315 -0.09093281 -0.60010540 -0.23150999  0.00798628 -0.02458968 -0.08685066 -0.00034592 -0.01691658  0.14917142  0.16806611  0.27342344 -0.24996764  0.58514189 -0.10587057
  104458556 9405   -0.01627796 -0.31648319 -0.13868981 -0.37866612  0.17070259 -0.12891414 -0.53691460  0.42471876  0.26576574 -0.06072414 -0.31004586 -0.04119574 -0.13009205 -0.05226824 -0.16295795  0.06460200
  104517782 59226  -0.45550358  0.01372203  0.19881105  0.00977768  0.42632083 -0.09468565  0.07673639 -0.35045077  0.14598749 -0.45263889 -0.12899965  0.23951153 -0.09562391 -0.28445512 -0.12438623 -0.16600042
  104536225 18443  -0.37015524  0.53078916 -0.07699995  0.03323850 -0.15094880  0.05661704 -0.12587054 -0.11515142  0.57674679  0.16194730 -0.10473600 -0.17529783 -0.10873102  0.25695255  0.10309474  0.17344045
  104561577 25352  -0.05194196 -0.05409889 -0.09068767  0.24820387  0.28109163 -0.22810257 -0.24445913  0.10643732  0.26819757  0.07296815  0.65041842  0.13555455  0.44728054  0.02651751 -0.05065916  0.02026382
  104660551 98974   0.34589969  0.07316101 -0.12029369 -0.46620134  0.12763973  0.02854055  0.45955252 -0.08349609  0.33497536 -0.02095665  0.28254511  0.02377848 -0.17077079 -0.09173338 -0.33326120  0.25736063
  104695420 34869  -0.18985737  0.24794508 -0.26662680 -0.15285851  0.23570244  0.18963833  0.02164835 -0.02382011 -0.33486236  0.03688569 -0.22611231 -0.25160448  0.56526505 -0.10397246 -0.29666794  0.26305092
  104763762 68342   0.17109558  0.49122111 -0.21433779  0.26911359  0.00637850  0.26554600  0.22659400 -0.40855676  0.13798502 -0.27112648 -0.21127046 -0.25924333  0.13661498 -0.06147756 -0.26334023  0.16144198
  104764210 448     0.02827855  0.09421437 -0.27249631 -0.11519957  0.37290335 -0.00112185  0.25980284 -0.02967866 -0.55995611 -0.25305355  0.19943147  0.21458823  0.03286487  0.47402609  0.03474043 -0.07047413
  104786029 21819  -0.09032807 -0.15258802  0.42478502  0.25104929 -0.17932864 -0.01951885  0.40354719 -0.43986586 -0.15659939 -0.04155691  0.04253938 -0.06301280 -0.35410100 -0.00820281  0.13420891 -0.40089928
  104837556 51527  -0.05400040  0.19439672  0.14124480  0.11408737 -0.17879182 -0.37661435  0.19100412  0.24800293 -0.12772853  0.15698530 -0.67163364  0.20069969 -0.02988323  0.27486633 -0.20513451  0.06065632
  104845932 8376   -0.24873686 -0.07677062  0.55097280  0.01337831  0.33550937 -0.16977181  0.23381397  0.04761038  0.13550793 -0.16784601  0.22255872 -0.13472503  0.20378995  0.07005497 -0.19250508  0.48212795
  104847800 1868   -0.48418082  0.23460894 -0.14850926  0.17217864 -0.00628865  0.05278009 -0.11551745 -0.10246348 -0.28804908  0.21094945  0.14408244  0.24350654 -0.42190435 -0.30460012 -0.10741185  0.37723975
  104913363 65563   0.03157290  0.20936980 -0.08423651  0.06575351  0.07275311 -0.62885619 -0.21130402 -0.16090275  0.32563682 -0.32993404  0.22651012  0.30331805 -0.10992381 -0.06947387 -0.18331657 -0.25246109
  104967449 54086   0.09730266 -0.48586744 -0.38084644 -0.07592174 -0.05554890 -0.18970702  0.12985015 -0.30142819  0.25676468  0.08845216 -0.06120777 -0.10193562 -0.34246874  0.31378250 -0.04346129  0.38902459
  104982963 15514  -0.08891275  0.21346247 -0.41474552 -0.36890554  0.01118471  0.18558828  0.00456109  0.62605868  0.04607304  0.28452364  0.00457309  0.22347418  0.06961741  0.16733253  0.02966501  0.21241455
  104984386 1423   -0.37351611  0.01553527  0.08145847  0.24998345 -0.40283828  0.20374266  0.01282089 -0.05809763  0.01777204  0.33323665  0.31494972 -0.18109467  0.09458457  0.49704534  0.10993898 -0.26897900
  105010005 25619  -0.28809541 -0.35572539 -0.10207216  0.25322572  0.26506588  0.02080095 -0.19313107  0.04320109  0.13090587 -0.32155046  0.05163632 -0.12246299  0.17174990  0.33285876 -0.14454627  0.55378588
  105035947 25942  -0.29592465 -0.30857052 -0.05343202  0.21577732 -0.10762145  0.14565597  0.08541256  0.25116879  0.30192021  0.12102494 -0.57129411 -0.20669762 -0.30175233 -0.26746590  0.12060335 -0.11214961
  105078763 42816   0.27968751  0.08305664  0.45600176 -0.12916733 -0.03699272  0.25859586  0.14893143  0.02182841  0.19701864  0.05731723  0.13815675 -0.18826934 -0.38584157  0.11292057  0.34198073  0.47344219
  105114072 35309   0.01612428  0.11852164 -0.12155093  0.01653123  0.00553967 -0.21858778 -0.03743016 -0.52048615  0.14991948  0.53343726 -0.40111125  0.16077245  0.15050531  0.13476263  0.08557995  0.32957647
  105115294 1222   -0.54417410  0.13688741 -0.21199129 -0.35740232  0.12741905 -0.03202442  0.00557582 -0.32811363  0.23132071 -0.01654317  0.36930865 -0.15327024 -0.22032247 -0.34713768  0.04464916  0.05296348
  105231600 116306  0.00257467  0.01203594  0.04338908 -0.29082944 -0.55912116 -0.46067588  0.29258242  0.08176170  0.31568937 -0.27686039 -0.09079691 -0.14795283  0.14371511  0.12700112 -0.20958911  0.09539108
  105287203 55603  -0.46655329  0.00270101 -0.17563031  0.16681495  0.03830489  0.00473188 -0.07173461 -0.18932225 -0.17447592  0.30022370 -0.00828398 -0.02878997  0.08464760 -0.09734976  0.35962551  0.64321285
  105288116 913     0.05654219 -0.06202661 -0.35031134  0.04855112  0.05198886 -0.30410988 -0.49847517 -0.09169918  0.23307375  0.10687306  0.50838775 -0.28444944  0.05444592  0.30404033 -0.11741621 -0.03875914
  105382974 94858  -0.19124589 -0.19690371 -0.28262619  0.59470966  0.21462610 -0.11609158 -0.01815024 -0.07293227 -0.21809944 -0.36378420 -0.03443462  0.10947197 -0.37474620 -0.13455703  0.01995651 -0.27183064
  105415697 32723  -0.11549061  0.23281696  0.07458278 -0.09630728  0.17845461  0.34427086 -0.00792598 -0.26691159 -0.03771368 -0.57402550 -0.02176155 -0.22442494  0.05300656  0.52002849  0.18397105  0.08423197
  105429254 13557   0.23867025 -0.00840954 -0.28551642 -0.04529279 -0.05256941 -0.04163984  0.21994426  0.58634718 -0.24773171  0.03463401  0.13670287  0.17684719 -0.21592932  0.42923096  0.30898855  0.15442498
  105485625 56371   0.20653469 -0.46580333  0.20082087  0.21166622 -0.22066386  0.45212123 -0.45134037 -0.03194545  0.00025511  0.00020363  0.05297509  0.36597113  0.14600530  0.10009268  0.17012126  0.01963690
  105505354 19729   0.25728738 -0.06559141 -0.00951441 -0.00959032  0.02810636  0.42348209 -0.04969597 -0.06810701 -0.31801182  0.31201619  0.00847420 -0.60457832 -0.39170486 -0.13245444  0.01915950 -0.08165069
  105517620 12266   0.48643367 -0.09278075  0.37691788  0.23854652  0.46134189 -0.20699673  0.14301075 -0.02653973  0.15810187 -0.12958514  0.19264432 -0.07950168 -0.01615885 -0.15077974  0.10400716  0.39991011
  105588831 71211  -0.39061091 -0.31923457  0.32817874  0.46767759  0.26446471  0.12852984 -0.11094343  0.16411436  0.10029681  0.03427878  0.11242816 -0.22574225 -0.06376145 -0.00738878  0.36482227  0.28519428
  105626932 38101   0.47858024 -0.23171334  0.41305003 -0.35759027 -0.20826741 -0.02174802  0.07480079  0.34374817  0.31294239  0.02428068 -0.00751806 -0.05481624  0.15761724 -0.02853078  0.05897551  0.34707832
  105680615 53683  -0.02356706  0.12490395 -0.25734654 -0.07884868  0.23637805 -0.15620789  0.31579865 -0.07602415  0.12335456  0.18047746 -0.29934715 -0.11552662 -0.23696618  0.53277522 -0.00896549  0.48455024
  105690227 9612   -0.10123011 -0.02135176  0.04824073 -0.00233138 -0.07535139  0.56486237 -0.32473801  0.19779858  0.10997748 -0.23724813 -0.49830891  0.10912221  0.06691096  0.37410160 -0.17650892 -0.11598257
  105708689 18462   0.13220632  0.01652396 -0.44735590  0.18248783  0.15216278 -0.19317789  0.00875118  0.55126291  0.33213159 -0.07241695  0.06246312 -0.35098861  0.15903334  0.04700418  0.00885541 -0.33786252
  105732097 23408   0.02599076  0.18117967 -0.04701239  0.08942287  0.12346347  0.33999505  0.20120308 -0.12457010  0.40935002  0.51741458 -0.31194456  0.08049661  0.08426219 -0.45984653  0.07424347 -0.07941096
  105781894 49797  -0.33643336  0.42750296 -0.10378373  0.07445793 -0.48613562  0.14202354  0.18312422  0.24248033  0.27377171 -0.14528241  0.34526557  0.23119650 -0.11035049 -0.00677918  0.02958770  0.23894009
  105793474 11580   0.14932086  0.25773319 -0.19753080  0.03673022 -0.03590196 -0.12477518 -0.30648525  0.20169379 -0.26924129 -0.23384427 -0.40673829 -0.03441712 -0.20393625 -0.43118218  0.30233909  0.32669005
  105893823 100349 -0.12826445  0.24967846  0.11198843 -0.55397796 -0.26570906  0.02723928  0.24308012 -0.45729770  0.09765388  0.24674363 -0.08502465 -0.02896977 -0.04660530 -0.03736289 -0.34128676 -0.25237208
  105894747 924     0.36318323 -0.08045219  0.14034518  0.04459827 -0.26724086 -0.08377291 -0.18154240 -0.16064241 -0.22413002 -0.29570947 -0.19950968 -0.28982783 -0.58045216 -0.29746628  0.05688398 -0.11229905
  105973708 78961  -0.01444945  0.18990346  0.08044481 -0.18574021 -0.39364979 -0.09070494 -0.09901031  0.19484894 -0.57317388  0.02740802  0.30500485  0.10290547  0.15271734 -0.12670187 -0.14228519  0.46827597
  106023449 49741  -0.20222622 -0.61321282 -0.14268616 -0.29869435 -0.29154559 -0.12840682 -0.02744507 -0.21535842  0.07979974 -0.21072764 -0.11746063 -0.16901219  0.33617589 -0.02795249  0.30337379  0.16096530
  106030584 7135   -0.18100745  0.30156650 -0.11119420  0.01778451 -0.08495190 -0.39347085 -0.35992118  0.11510303  0.03333669  0.15401541 -0.02124977 -0.61041978  0.04008707  0.38666207  0.04334789 -0.08885890
  106053766 23182   0.22347164 -0.37370339 -0.18650651  0.06551936  0.14200963 -0.04908789 -0.18984422  0.04750072 -0.25040321  0.32138880  0.11328711 -0.15874627  0.30404132 -0.29927106 -0.40464982 -0.40085233
  106057848 4082   -0.07257926 -0.02249189  0.30521113 -0.40712063  0.14141416  0.43983807 -0.17361525  0.42347521  0.20034290 -0.32697763  0.19126433 -0.30901441  0.03756483 -0.09224702 -0.12755507 -0.08415344
  106104074 46226  -0.05633456 -0.08596331 -0.25779032  0.36224025 -0.34314856  0.26405972  0.43078791 -0.04455084 -0.02719890 -0.27061646  0.32188377 -0.27453295 -0.03805450  0.27085410 -0.28858291 -0.07537028
  106189781 85707  -0.28131661  0.11293766  0.49124914 -0.22454096 -0.02258576 -0.28833385 -0.16200886  0.14289272 -0.56847394  0.19220460 -0.00730794 -0.15337011 -0.12440872  0.00034302 -0.24423101  0.16505301
  106191816 2035    0.07351888 -0.17356889  0.28366228 -0.09289310 -0.20523615 -0.23390884  0.47131720 -0.00260066  0.01982908 -0.05064530 -0.17481662 -0.28473754  0.54798616 -0.27277432  0.14577166 -0.21413784
  106239107 47291  -0.14839865  0.01697006 -0.30455710  0.11745081  0.11958251 -0.43748285 -0.18464106 -0.02509212  0.01955934  0.09075360 -0.42073163 -0.39330067 -0.28641355  0.07572842  0.24983516 -0.37446302
  106254685 15578  -0.17360315  0.02788635  0.51788820 -0.16604626  0.01448151 -0.20362695 -0.22354458 -0.02592233  0.59193573 -0.20076805 -0.05478053  0.17655378 -0.17264541 -0.05026327  0.32042728  0.14530182
  106278562 23877  -0.55437741 -0.47040463 -0.14453956 -0.20446998  0.15136272 -0.06696139  0.36815237  0.16266311  0.22024188  0.05377426  0.10114110  0.07212953 -0.07788063  0.25066309 -0.28327384 -0.05765216
  106291456 12894  -0.02945197  0.07773624 -0.15612433  0.26165657 -0.02649509 -0.26572623  0.38397553  0.40965299 -0.14917619 -0.09031276  0.03260333  0.30428845 -0.32038862 -0.43826138  0.21329674  0.22226949
  106346798 55342   0.16018360 -0.01665366  0.11292386 -0.01184417  0.06435938  0.29992688  0.28450869  0.07476689 -0.00071457 -0.36535057 -0.50435771 -0.34589380 -0.27310929  0.20418938 -0.11793282  0.37795149
  106387814 41016  -0.36236089  0.35578406  0.20479497  0.08038208  0.26640738  0.55531550  0.11070066  0.26416643 -0.02639230  0.14709159 -0.12473249  0.01584847  0.04960762 -0.08582047  0.21538529 -0.37143578
  106400300 12486  -0.25539675 -0.33490275  0.12475891 -0.12302724 -0.23977013 -0.25712574  0.18925273 -0.01055819 -0.01110185 -0.32848965  0.06575603  0.08183101  0.54285820  0.44286158 -0.06787921 -0.13380158
  106424081 23781  -0.28928951 -0.10762825 -0.09012285  0.28117785 -0.07482158 -0.11494227  0.07919954 -0.01511208  0.32592175 -0.38201990  0.36188565 -0.01767623 -0.14879843 -0.31076386  0.52333477  0.12728466
  106464400 40319  -0.03000938 -0.08254146 -0.05174982  0.04155302 -0.23168302 -0.54160899 -0.58956885  0.22129792 -0.34256698  0.06765266  0.25344177 -0.00092911 -0.14321094 -0.03374943 -0.12887819  0.14099479
  106523953 59553  -0.16809381 -0.32248534 -0.22294776  0.76213726  0.06836119  0.12766937  0.00627030  0.09447494 -0.20574716  0.04426885 -0.28647900  0.11364746  0.05126949 -0.04996308 -0.17705985 -0.17747837
  106541190 17237   0.19642796 -0.36563373  0.12823612 -0.05332734 -0.40635858  0.46572325 -0.16327978 -0.31124168 -0.10749589  0.03311859  0.25266326  0.41392283 -0.21148080  0.05877546  0.06246736 -0.05457764
  106546286 5096   -0.08420721  0.37225676 -0.13921697  0.19219363 -0.25094318 -0.04728303 -0.33693652 -0.19488974  0.56404300  0.21217221  0.06867397  0.06753261  0.13764478  0.14456547 -0.11903915 -0.39350222
  106625473 79187  -0.25320692  0.30811762 -0.40585240 -0.02739907 -0.04881441  0.04841087  0.29420032  0.01683253 -0.07043184 -0.21438748  0.19741869  0.27454104 -0.37276305  0.28595496 -0.39703343  0.20072779
  106668663 43190  -0.31829746  0.09525226  0.03305828 -0.07060458 -0.06795456  0.18171051 -0.42997464 -0.07270968  0.04577690 -0.21155270 -0.57876836  0.06869692 -0.03824605  0.23125946  0.22859479  0.40248357
  106672188 3525    0.13649657  0.47404346  0.30013442 -0.29887982  0.09683334  0.17932440 -0.43568124  0.01154889 -0.16611741 -0.29513550 -0.26966212 -0.27637473 -0.00748684 -0.13632371 -0.18175610  0.17401184
  106692889 20701  -0.11114406  0.09384320 -0.62302265  0.23586499 -0.05081597  0.36057302 -0.27702773  0.28922129  0.07852029 -0.06543248 -0.07891087 -0.06957454  0.04051869 -0.26071046 -0.13999697 -0.36240475
  106693061 172     0.34483250  0.01513299 -0.03879155  0.21013196 -0.27150905 -0.06881018 -0.03452163 -0.43854908 -0.47992869  0.12345184  0.05710960 -0.13614912 -0.41812046 -0.22970359  0.03300252 -0.25920003
  106707831 14770   0.00049109  0.40585632  0.11925396 -0.08286130 -0.02220227 -0.09329707  0.03380181  0.17788397  0.52216907  0.24771892  0.00753748 -0.02682492 -0.51304792 -0.14870587  0.36169916 -0.14577679
  106735671 27840  -0.29280659  0.31417091  0.00585861  0.22288220 -0.15380744 -0.29446828 -0.32338587  0.25041413 -0.36828666 -0.11256778  0.14511993  0.21687940 -0.05850305  0.46391777  0.21787454 -0.07537590
  106744518 8847   -0.20346567  0.24288819 -0.17144030  0.02773366  0.29140633 -0.04990786  0.27860198 -0.24821376 -0.12303392  0.26630715 -0.57767211 -0.26486981  0.12099068  0.29941935  0.09355521 -0.19961801
  106868327 123809 -0.33730152  0.08427169  0.04774009 -0.47738310  0.11135376 -0.04392523  0.17380877  0.02741124 -0.20331393  0.10883266  0.13764201  0.32043260 -0.21390227 -0.10259699 -0.50015487 -0.34989081
  106941135 72808  -0.20838994  0.05001475  0.00187680 -0.00198498 -0.69018741  0.22306305  0.28876814  0.04990153 -0.02205244 -0.08500160 -0.42949516  0.19801845 -0.13941670 -0.01332995 -0.06395170  0.29492068
  106942353 1218    0.56803825 -0.07500255 -0.07338109 -0.33530789 -0.22631775  0.27820570 -0.11776263  0.25126550 -0.10281855 -0.28867829  0.01486868  0.28491550 -0.11937207 -0.13987321 -0.07035735 -0.36633506
  106996602 54249  -0.01435442 -0.26182301  0.00812590  0.36908412 -0.16530423  0.36802533  0.32268649 -0.36442845  0.03307572 -0.06944503 -0.41257989  0.00007131 -0.24380380 -0.16190643  0.32226258 -0.17206047
  107017009 20407  -0.40062253 -0.03030077 -0.29577726 -0.13526178 -0.56217440  0.15582333 -0.12449643 -0.06780644  0.27965419  0.37769526  0.17425996  0.32874692 -0.00755512 -0.06450330 -0.08378210 -0.04297705
  107105098 88089  -0.30620832 -0.27862452 -0.12025344  0.39921406 -0.14469464 -0.34928448 -0.29503944  0.35661643  0.00958029 -0.47903289  0.04764000  0.07244381 -0.05601127  0.01793187  0.15595211 -0.18097104
  107170739 65641  -0.07241865  0.02614169 -0.09020894 -0.22276955 -0.11452735  0.13530113 -0.07407191 -0.25122577 -0.42319728 -0.26271719  0.31279282  0.12213307 -0.03025037  0.19948202  0.52779338  0.39514324
  107174813 4074   -0.07398776  0.27587405 -0.44853512  0.05503724  0.19088821 -0.07660244  0.34797514 -0.10616463 -0.07288836 -0.21253940 -0.16759800  0.41199360  0.50633805  0.06107231 -0.04437054 -0.17074036
  107196874 22061  -0.09386497 -0.33419511  0.18693772 -0.12982923 -0.17783072  0.22255459 -0.15977877 -0.25204747  0.03860168 -0.27170290  0.01955678 -0.33678177  0.65016615 -0.05395055 -0.20088162 -0.04891899
  107231589 34715  -0.22972188 -0.09674938  0.18710871 -0.34277433  0.22382304 -0.14274581  0.40190096 -0.01421582  0.24878631 -0.11808032  0.42177444 -0.01180673 -0.06070904 -0.37779194  0.25198851 -0.29896940
  107240887 9298    0.03400976 -0.03070630 -0.36686818  0.42950489 -0.16464843 -0.24690680 -0.37332337 -0.09899298 -0.33384527 -0.16134525 -0.16294736 -0.34258176  0.11072526 -0.26393652 -0.25139155 -0.12276965
  107253799 12912   0.05785631  0.32369054  0.27574766 -0.07077967 -0.38742075  0.18930671 -0.37432186 -0.36105426 -0.16893418  0.07830128 -0.01629717  0.14499813  0.41694445  0.12441009  0.30855093 -0.11805729
  107298831 45032   0.46621100 -0.25474500  0.00121724 -0.07892554 -0.00800328 -0.26900768 -0.20147469 -0.23345514  0.29656856  0.23656501  0.00738793  0.04716211  0.21021507  0.02188249 -0.20021279  0.55950861
  107299874 1043    0.21921940  0.35255428 -0.25071386  0.24461958  0.04781811  0.01113723 -0.25078303  0.41219158  0.07801930 -0.35867988  0.14633045  0.32073208 -0.01054237  0.42689318 -0.00217174  0.16844565
  107445564 145690  0.28633466 -0.13819757  0.21765378  0.13405503  0.53018516 -0.17536338 -0.12563352 -0.18514580 -0.06880830 -0.21758077 -0.42545702  0.26787865 -0.12397178 -0.07738099  0.32068448 -0.20643311
  107470781 25217   0.00402919 -0.14733363 -0.21057526  0.20521780  0.06129572 -0.10328639 -0.09193395  0.15818281  0.20418040  0.56607113 -0.12217446 -0.24922843  0.06024143  0.46339254  0.29177834 -0.31820991
  107490087 19306  -0.27986150  0.38591703 -0.17211215  0.11865553  0.24734368 -0.33540798  0.07657747  0.10552680 -0.01275932  0.33959697  0.09924607  0.26747460  0.26490156 -0.43037649  0.23204819  0.17956047
  107522929 32842   0.26377020  0.12465753 -0.26306212 -0.45415443 -0.33358740 -0.19981099  0.27569115  0.27554239 -0.13404479 -0.03914050 -0.54439488  0.02574966  0.07558175 -0.03018076  0.11443591 -0.00676655
  107573390 50461   0.23686999 -0.04739352  0.38465462 -0.04171954  0.22093197 -0.35078626  0.30594328 -0.27757927 -0.33105714 -0.13741105  0.21546020  0.24223320 -0.27109190  0.06663565  0.19460376 -0.31630823
  107592550 19160  -0.07863507  0.10653624 -0.12569381 -0.05660644  0.06463214 -0.37281000 -0.23534985  0.49429602 -0.20480966 -0.24164919  0.35098882  0.23148618  0.45361805  0.16283494  0.10344115  0.02180963
  107605398 12848   0.24599387  0.18250609  0.03788401 -0.05584949 -0.55495298  0.14968578 -0.31718889 -0.00259867 -0.11984991 -0.24969663  0.04477926  0.44733416 -0.25953308 -0.32104816 -0.14398393  0.02537407
  107609790 4392    0.47067746  0.14431936  0.02233284  0.08615675  0.45015314  0.10334616 -0.18476852 -0.07046785 -0.21332689  0.25101219 -0.09357066  0.06562236  0.33087173 -0.22203833 -0.45847072 -0.08209597
  107628856 19066   0.15558698  0.38671097 -0.62958054  0.15987575  0.13828517 -0.25317165 -0.03116576 -0.26342568  0.07673087 -0.07285158  0.28674568 -0.16930026 -0.32766227  0.03098053 -0.02243739  0.14080452
  107632845 3989   -0.14413457  0.41221155  0.34122287  0.22387681 -0.09713294  0.03892789 -0.02084670 -0.17241089  0.11354477  0.53619329  0.29071875  0.25227667  0.10763185  0.12936066  0.16543501  0.31208748
  107788164 155319  0.34495368 -0.22945721 -0.35262922 -0.21386798 -0.12942095  0.09543193  0.19042503 -0.30230671 -0.12689252  0.06862098 -0.16114119  0.24668295  0.35538177  0.07486017  0.42048221  0.29736568
